transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry
15,2023-01-02,511,STK010,BUY,279,267.17625,143.4826952916133,40031.67198636011,Retail,Monday,False,False,High,Consumer,Retail
2674,2023-07-13,474,STK013,BUY,114,231.68,144.86703051427543,16514.841478627397,Retail,Thursday,False,False,Mid,Energy,Utilities
7017,2024-05-08,3938,STK012,BUY,146,203.66,10.528474342076446,1537.157253943161,Retail,Wednesday,False,False,High,Technology,Hardware
8721,2024-09-10,4955,STK019,SELL,37,205.46,36.8696144659703,1364.175735240901,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas
8850,2024-09-18,2101,STK012,BUY,36,121.72625000000004,7.043269796643225,253.55771267915608,Institutional,Wednesday,False,False,High,Technology,Hardware
4813,2023-12-11,3583,STK012,BUY,22,121.72625000000004,13.000304668133309,286.0067026989328,Retail,Monday,False,False,High,Technology,Hardware
1085,2023-03-17,4747,STK020,BUY,25,190.52,71.36957831717483,1784.2394579293707,Retail,Friday,False,False,Mid,Energy,Oil & Gas
4984,2023-12-20,4747,STK018,BUY,107,207.32,227.63083628414643,24356.49948240367,Retail,Wednesday,False,False,Mid,Technology,Software
7156,2024-05-20,4747,STK006,SELL,309,203.2,42.78284552315045,13219.899266653489,Retail,Monday,False,False,High,Energy,Oil & Gas
2885,2023-07-28,1469,STK009,BUY,852,267.17625,352.1887778160423,300064.83869926806,Retail,Friday,False,False,High,Technology,Hardware
334,2023-01-23,3772,STK006,BUY,237,177.5,136.0285466968156,32238.765567145296,Retail,Monday,False,False,High,Energy,Oil & Gas
7205,2024-05-22,3588,STK012,SELL,136,186.15,10.274970056771627,1397.3959277209412,Retail,Wednesday,False,False,High,Technology,Hardware
4368,2023-11-13,4747,STK009,BUY,75,200.48,327.0291694043586,24527.18770532689,Retail,Monday,False,True,High,Technology,Hardware
3080,2023-08-14,3994,STK003,BUY,32,121.72625000000004,17.577914922159042,562.4932775090894,Retail,Monday,False,False,Low,Technology,Software
7204,2024-05-22,4304,STK012,BUY,294,267.17625,10.274970056771627,3020.8411966908584,Retail,Wednesday,False,False,High,Technology,Hardware
9910,2024-12-02,653,STK006,SELL,76,212.5,50.51023310955865,3838.777716326457,Retail,Monday,False,False,High,Energy,Oil & Gas
8865,2024-09-19,2926,STK010,BUY,786,267.17625,294.53999325907023,231508.4347016292,Retail,Thursday,False,False,High,Consumer,Retail
264,2023-01-18,4747,STK010,BUY,82,193.53,158.8955053720495,13029.43144050806,Retail,Wednesday,False,False,High,Consumer,Retail
4338,2023-11-10,1513,STK006,BUY,211,180.88,84.21947399285166,17770.3090124917,Retail,Friday,False,False,High,Energy,Oil & Gas
8896,2024-09-23,3668,STK008,BUY,97,251.9,128.13058957144327,12428.667188429998,Retail,Monday,False,False,High,Energy,Oil & Gas
8448,2024-08-21,3394,STK011,BUY,83,127.1,82.05515756227463,6810.578077668794,Institutional,Wednesday,False,False,Mid,Finance,Asset Management
5904,2024-02-16,1513,STK018,SELL,33,181.82,154.25444921919828,5090.396824233543,Retail,Friday,False,False,Mid,Technology,Software
1499,2023-04-17,4747,STK012,SELL,310,205.75,21.88494831756148,6784.333978444059,Retail,Monday,False,False,High,Technology,Hardware
4191,2023-10-31,2779,STK013,BUY,478,185.62,127.81623415822162,61096.15992762993,Retail,Tuesday,False,False,Mid,Energy,Utilities
7486,2024-06-11,4747,STK006,BUY,92,202.39,51.30635193821685,4720.18437831595,Retail,Tuesday,False,False,High,Energy,Oil & Gas
9644,2024-11-13,4747,STK019,BUY,40,204.22,41.073866787130434,1642.9546714852174,Retail,Wednesday,False,True,Mid,Energy,Oil & Gas
8311,2024-08-12,593,STK006,BUY,174,174.0,41.778649891110895,7269.485081053295,Retail,Monday,False,False,High,Energy,Oil & Gas
7591,2024-06-19,2461,STK013,BUY,107,132.05,117.98555537153705,12624.454424754464,Retail,Wednesday,False,False,Mid,Energy,Utilities
501,2023-02-02,637,STK006,BUY,118,121.72625000000004,135.17732682089374,15950.92456486546,Retail,Thursday,False,False,High,Energy,Oil & Gas
9156,2024-10-09,680,STK005,BUY,87,121.72625000000004,138.16167600020557,12020.065812017883,Retail,Wednesday,False,False,Low,Energy,Renewables
9415,2024-10-25,366,STK009,SELL,35,254.25,447.1893131929865,15651.625961754527,Retail,Friday,False,False,High,Technology,Hardware
3096,2023-08-14,4716,STK014,BUY,97,225.11,72.98453375241613,7079.499773984364,Retail,Monday,False,False,Low,Healthcare,Pharmaceuticals
4632,2023-11-29,4747,STK013,BUY,170,201.27,126.49018391673398,21503.331265844776,Retail,Wednesday,False,False,Mid,Energy,Utilities
368,2023-01-24,4700,STK012,BUY,295,236.5,27.594804913833148,8140.467449580778,Institutional,Tuesday,False,False,High,Technology,Hardware
4059,2023-10-23,4747,STK018,BUY,77,203.23,198.1882779079352,15260.497398911011,Retail,Monday,False,False,Mid,Technology,Software
8175,2024-08-01,4747,STK012,BUY,290,201.02,8.653473470089963,2509.5073063260893,Retail,Thursday,False,False,High,Technology,Hardware
4631,2023-11-29,3498,STK013,BUY,114,202.9,126.49018391673398,14419.880966507671,Retail,Wednesday,False,False,Mid,Energy,Utilities
6071,2024-03-01,3588,STK009,SELL,496,182.82,446.785053255141,221605.38641454995,Retail,Friday,False,False,High,Technology,Hardware
2665,2023-07-13,296,STK006,BUY,319,267.17625,97.90055958635791,31230.278508048174,Institutional,Thursday,False,False,High,Energy,Oil & Gas
1027,2023-03-14,193,STK018,BUY,214,199.21,150.18988889338382,32140.636223184138,Retail,Tuesday,False,False,Mid,Technology,Software
5909,2024-02-16,4955,STK020,SELL,120,210.62,49.9130996358972,5989.571956307664,Retail,Friday,False,False,Mid,Energy,Oil & Gas
5051,2023-12-25,3938,STK013,BUY,14,201.33,129.15214034177714,1808.12996478488,Retail,Monday,False,False,Mid,Energy,Utilities
6329,2024-03-19,4023,STK013,BUY,63,186.56,118.38485347814434,7458.245769123093,Retail,Tuesday,False,False,Mid,Energy,Utilities
9734,2024-11-21,193,STK006,BUY,428,244.46,54.84852888567318,23475.17036306812,Retail,Thursday,False,False,High,Energy,Oil & Gas
1692,2023-05-02,1816,STK006,BUY,371,128.64,111.9611597559192,41537.59026944602,Retail,Tuesday,False,False,High,Energy,Oil & Gas
674,2023-02-15,98,STK013,BUY,191,121.72625000000004,159.17614878271564,30402.644417498686,Retail,Wednesday,False,False,Mid,Energy,Utilities
5573,2024-01-25,4747,STK006,SELL,377,201.94,138.70633009168134,52292.28644456386,Retail,Thursday,False,False,High,Energy,Oil & Gas
5767,2024-02-07,2871,STK006,BUY,407,140.59,119.81742854559464,48765.69341805702,Retail,Wednesday,False,False,High,Energy,Oil & Gas
5157,2024-01-01,1157,STK009,SELL,244,193.42,397.8726484613512,97080.9262245697,Retail,Monday,False,False,High,Technology,Hardware
734,2023-02-21,4875,STK012,BUY,218,218.0,25.794801897532786,5623.266813662147,Retail,Tuesday,False,False,High,Technology,Hardware
3527,2023-09-12,4990,STK013,BUY,40,121.72625000000004,130.91036832302623,5236.414732921049,Retail,Tuesday,False,False,Mid,Energy,Utilities
569,2023-02-07,3588,STK017,SELL,98,171.45,184.347042339306,18066.01014925199,Retail,Tuesday,False,False,Mid,Healthcare,Pharmaceuticals
9188,2024-10-10,1513,STK018,BUY,19,197.09,141.13652102191733,2681.5938994164294,Retail,Thursday,False,False,Mid,Technology,Software
2923,2023-08-01,2890,STK012,BUY,245,161.0,15.899844463529972,3895.461893564843,Retail,Tuesday,False,False,High,Technology,Hardware
7912,2024-07-11,4955,STK019,SELL,68,206.07,33.61653197783746,2285.9241744929477,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
1559,2023-04-20,4747,STK020,BUY,101,201.74,70.84376441239502,7155.220205651897,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
102,2023-01-06,193,STK009,BUY,48,203.17,203.06815451428216,9747.271416685544,Retail,Friday,False,False,High,Technology,Hardware
3008,2023-08-08,3851,STK005,BUY,41,121.72625000000004,70.50982995173983,2890.9030280213333,Retail,Tuesday,False,False,Low,Energy,Renewables
7202,2024-05-22,4747,STK012,BUY,118,202.86,10.274970056771627,1212.446466699052,Retail,Wednesday,False,False,High,Technology,Hardware
304,2023-01-20,227,STK006,BUY,170,195.6,135.24050002959046,22990.885005030377,Retail,Friday,False,False,High,Energy,Oil & Gas
77,2023-01-05,3849,STK006,BUY,146,146.0,127.53432227053275,18620.011051497782,Retail,Thursday,False,False,High,Energy,Oil & Gas
6755,2024-04-19,4747,STK006,SELL,70,202.65,56.59011847595578,3961.308293316904,Retail,Friday,False,False,High,Energy,Oil & Gas
8630,2024-09-04,4955,STK006,SELL,1134,205.5,43.563461249492846,49400.96505692488,Retail,Wednesday,False,False,High,Energy,Oil & Gas
1209,2023-03-28,4987,STK010,BUY,27,121.72625000000004,159.48178564732564,4306.008212477792,Retail,Tuesday,False,False,High,Consumer,Retail
7743,2024-07-01,265,STK006,BUY,159,267.17625,54.37250063952418,8645.227601684344,Retail,Monday,False,False,High,Energy,Oil & Gas
8215,2024-08-05,3772,STK006,BUY,637,238.0,45.24372056710042,28820.250001242966,Retail,Monday,False,False,High,Energy,Oil & Gas
8945,2024-09-25,4747,STK013,SELL,79,202.65,101.00268057537085,7979.211765454297,Retail,Wednesday,False,False,Mid,Energy,Utilities
8414,2024-08-20,4023,STK006,BUY,157,173.86,44.80668967646197,7034.650279204529,Retail,Tuesday,False,False,High,Energy,Oil & Gas
1776,2023-05-09,1513,STK006,BUY,59,231.31,127.54969323116067,7525.431900638479,Retail,Tuesday,False,False,High,Energy,Oil & Gas
3474,2023-09-08,139,STK010,BUY,282,185.5,126.938868201376,35796.76083278803,Retail,Friday,False,False,High,Consumer,Retail
484,2023-02-01,4747,STK010,BUY,126,158.19,183.5031783968656,23121.400478005064,Retail,Wednesday,False,False,High,Consumer,Retail
2190,2023-06-07,2183,STK016,BUY,30,121.72625000000004,66.18415027331744,1985.5245081995236,Retail,Wednesday,False,False,Low,Energy,Renewables
347,2023-01-23,1113,STK012,BUY,32,121.72625000000004,27.21758737681472,870.962796058071,Retail,Monday,False,False,High,Technology,Hardware
5482,2024-01-19,2475,STK013,BUY,104,121.72625000000004,124.58603810785132,12956.947963216538,Retail,Friday,False,False,Mid,Energy,Utilities
8362,2024-08-15,845,STK012,SELL,189,188.93,8.862304168854372,1674.9754879134764,Retail,Thursday,False,False,High,Technology,Hardware
1473,2023-04-14,193,STK012,SELL,157,189.44,22.38241447294786,3514.039072252814,Retail,Friday,False,False,High,Technology,Hardware
5101,2023-12-28,3187,STK006,BUY,386,267.17625,105.37413958183411,40674.41787858797,Retail,Thursday,False,False,High,Energy,Oil & Gas
6766,2024-04-19,4747,STK012,BUY,185,202.59,12.157878865676564,2249.2075901501644,Retail,Friday,False,False,High,Technology,Hardware
8707,2024-09-10,2461,STK008,BUY,208,143.46,130.7973726745571,27205.85351630788,Retail,Tuesday,False,False,High,Energy,Oil & Gas
4930,2023-12-18,2074,STK012,BUY,314,197.33,13.238444618191828,4156.871610112234,Retail,Monday,False,False,High,Technology,Hardware
6330,2024-03-19,3588,STK018,SELL,129,180.29,138.52029541990544,17869.1181091678,Retail,Tuesday,False,False,Mid,Technology,Software
2610,2023-07-10,4519,STK008,SELL,117,218.26,125.10157067464438,14636.883768933392,Institutional,Monday,False,False,High,Energy,Oil & Gas
4,2023-01-02,4747,STK006,BUY,503,195.33,136.61322857985922,68716.4539756692,Retail,Monday,False,False,High,Energy,Oil & Gas
2214,2023-06-08,3588,STK019,BUY,28,170.32,54.64764706303674,1530.1341177650288,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
4828,2023-12-11,4747,STK020,SELL,41,207.26,49.14972960237447,2015.1389136973528,Retail,Monday,False,False,Mid,Energy,Oil & Gas
857,2023-03-02,1225,STK008,BUY,27,121.72625000000004,125.98137142551516,3401.4970284889096,Retail,Thursday,False,False,High,Energy,Oil & Gas
6978,2024-05-07,4747,STK003,BUY,15,203.45,19.079019881106444,286.18529821659666,Retail,Tuesday,False,False,Low,Technology,Software
5886,2024-02-15,1157,STK012,SELL,294,192.86,12.08108013697606,3551.837560270962,Retail,Thursday,False,False,High,Technology,Hardware
625,2023-02-13,1513,STK006,BUY,933,199.0,131.61100797545797,122793.07044110227,Retail,Monday,False,False,High,Energy,Oil & Gas
291,2023-01-19,4747,STK010,SELL,137,181.98,160.958139097077,22051.26505629955,Retail,Thursday,False,False,High,Consumer,Retail
2019,2023-05-26,4955,STK012,BUY,23,207.77,18.13751715729628,417.16289461781446,Retail,Friday,False,False,High,Technology,Hardware
669,2023-02-15,4747,STK012,SELL,69,145.85,25.227143230366096,1740.6728828952605,Retail,Wednesday,False,False,High,Technology,Hardware
8922,2024-09-24,1513,STK013,BUY,95,194.84,100.58173191707928,9555.264532122532,Retail,Tuesday,False,False,Mid,Energy,Utilities
8265,2024-08-07,3938,STK012,SELL,314,211.41,9.236794736713945,2900.3535473281786,Retail,Wednesday,False,False,High,Technology,Hardware
9697,2024-11-19,4955,STK006,SELL,392,204.91,51.43787754105335,20163.647996092917,Retail,Tuesday,False,False,High,Energy,Oil & Gas
1632,2023-04-27,182,STK009,BUY,676,267.17625,325.7369197509988,220198.1577516752,Retail,Thursday,False,False,High,Technology,Hardware
5171,2024-01-01,3588,STK018,BUY,150,177.4,213.0699985598146,31960.499783972187,Retail,Monday,False,False,Mid,Technology,Software
7206,2024-05-22,3339,STK012,BUY,192,257.93,10.274970056771627,1972.7942509001523,Retail,Wednesday,False,False,High,Technology,Hardware
2523,2023-07-03,4747,STK016,BUY,24,190.99,62.66804326627595,1504.0330383906228,Retail,Monday,False,False,Low,Energy,Renewables
2216,2023-06-08,1513,STK020,SELL,34,217.22,74.01587067547922,2516.5396029662934,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
6969,2024-05-06,4736,STK012,BUY,66,121.72625000000004,10.514221367687474,693.9386102673733,Retail,Monday,False,False,High,Technology,Hardware
